tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
13901,AppleSupport,False,Tue Aug 13 08:57:00 +0000 2024,"@cust_1390 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,13900
13960,cust_1396,True,Thu Oct 03 04:23:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",13961,
15481,AppleSupport,False,Mon Jun 10 06:21:00 +0000 2024,"@cust_1548 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15480
13951,AppleSupport,False,Sat Jun 01 11:15:00 +0000 2024,"@cust_1395 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,13950
13760,cust_1376,True,Sun Oct 06 06:29:00 +0000 2024,"@AppleSupport want to book a repair for my iPhone SE, nearest store is always fully booked",13761,
11531,AppleSupport,False,Sun Apr 14 06:27:00 +0000 2024,"@cust_1153 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11530
11421,AppleSupport,False,Sun Sep 22 13:11:00 +0000 2024,"@cust_1142 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11420
14120,cust_1412,True,Fri Mar 08 07:05:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",14121,
11491,AppleSupport,False,Thu Mar 28 02:41:00 +0000 2024,"@cust_1149 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11490
15130,cust_1513,True,Thu Apr 18 10:36:00 +0000 2024,@AppleSupport cancelled my icloud storage plan but still being charged @AppleSupport,15131,
14900,cust_1490,True,Sat May 25 12:51:00 +0000 2024,@AppleSupport trying to get a refund for an accidental in-app purchase my kid made,14901,
16061,AppleSupport,False,Mon Jun 03 19:56:00 +0000 2024,"@cust_1606 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,16060
10611,AppleSupport,False,Mon May 27 13:21:00 +0000 2024,"@cust_1061 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10610
15610,cust_1561,True,Fri Jul 12 05:17:00 +0000 2024,@AppleSupport how do i transfer photos from my old iPad Pro to my new one,15611,
14031,AppleSupport,False,Thu May 30 14:00:00 +0000 2024,"@cust_1403 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14030
14931,AppleSupport,False,Sun Aug 18 06:57:00 +0000 2024,"@cust_1493 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14930
10361,AppleSupport,False,Mon Jun 10 04:10:00 +0000 2024,"@cust_1036 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10360
10331,AppleSupport,False,Mon Jan 22 13:40:00 +0000 2024,"@cust_1033 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10330
11901,AppleSupport,False,Tue Jun 18 14:17:00 +0000 2024,"@cust_1190 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,11900
11720,cust_1172,True,Wed Apr 03 15:15:00 +0000 2024,"@AppleSupport update has been 'preparing' for 3 hours now on my iPhone SE, is this normal",11721,
10670,cust_1067,True,Thu Sep 05 06:43:00 +0000 2024,"@AppleSupport @AppleSupport battery drains from 100 to 20 in like 2 hours on my iPad Air, help",10671,
10130,cust_1013,True,Mon Mar 18 03:57:00 +0000 2024,@AppleSupport is anyone else's Apple Watch battery health tanking after ios 17.5.1? mine dropped to 81% my lawyer will be in touch if this isn't resolved today,10131,
13081,AppleSupport,False,Sat Feb 10 05:37:00 +0000 2024,"@cust_1308 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13080
15851,AppleSupport,False,Fri Jul 12 00:46:00 +0000 2024,"@cust_1585 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15850
13241,AppleSupport,False,Mon Apr 08 11:42:00 +0000 2024,"@cust_1324 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13240
14230,cust_1423,True,Mon Jun 17 15:29:00 +0000 2024,"@AppleSupport is my MacBook Air still covered under applecare, bought it 2 years ago",14231,
11031,AppleSupport,False,Sat Aug 03 11:36:00 +0000 2024,"@cust_1103 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11030
10930,cust_1093,True,Wed Aug 14 02:53:00 +0000 2024,"@AppleSupport cant update to ios 17.2, keeps saying 'unable to verify update' @AppleSupport",10931,
15330,cust_1533,True,Mon Sep 02 14:55:00 +0000 2024,@AppleSupport why was i charged $14.99 for an app i never downloaded,15331,
16240,cust_1624,True,Tue Apr 02 03:22:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on iPhone 13,16241,
12320,cust_1232,True,Sun Mar 24 00:58:00 +0000 2024,@AppleSupport screen went black mid call and iPad Air hasn't turned back on since,12321,
14020,cust_1402,True,Fri Jan 26 07:04:00 +0000 2024,"@AppleSupport is my iPhone 15 still covered under applecare, bought it 6 months ago this is the third time im contacting you about this, absolutely done",14021,
15740,cust_1574,True,Sun May 05 03:23:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on MacBook Air,15741,
14861,AppleSupport,False,Sat Oct 05 16:43:00 +0000 2024,"@cust_1486 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14860
15911,AppleSupport,False,Sat Mar 30 03:40:00 +0000 2024,"@cust_1591 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15910
13161,AppleSupport,False,Wed Aug 28 03:50:00 +0000 2024,"@cust_1316 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13160
10080,cust_1008,True,Fri Jun 28 10:08:00 +0000 2024,"@AppleSupport iPhone 13 won't hold a charge anymore, had it last month only",10081,
16151,AppleSupport,False,Tue Aug 06 02:45:00 +0000 2024,"@cust_1615 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,16150
15921,AppleSupport,False,Mon Oct 07 17:20:00 +0000 2024,"@cust_1592 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15920
10901,AppleSupport,False,Thu Sep 05 11:05:00 +0000 2024,"@cust_1090 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,10900
15240,cust_1524,True,Fri Oct 04 06:58:00 +0000 2024,@AppleSupport why was i charged $29.99 for an app i never downloaded my lawyer will be in touch if this isn't resolved today,15241,
11361,AppleSupport,False,Wed Jan 24 00:40:00 +0000 2024,"@cust_1136 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11360
10751,AppleSupport,False,Sat Jul 20 02:49:00 +0000 2024,"@cust_1075 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10750
13721,AppleSupport,False,Fri May 17 08:41:00 +0000 2024,"@cust_1372 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,13720
12620,cust_1262,True,Thu Sep 26 09:28:00 +0000 2024,@AppleSupport screen went black mid call and iPhone SE hasn't turned back on since,12621,
13521,AppleSupport,False,Mon Oct 21 06:41:00 +0000 2024,"@cust_1352 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13520
13030,cust_1303,True,Fri Mar 01 09:21:00 +0000 2024,"@AppleSupport cant sign into icloud on my iPhone 15, keeps rejecting my password even after reset",13031,
10161,AppleSupport,False,Tue Apr 16 08:17:00 +0000 2024,"@cust_1016 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10160
15820,cust_1582,True,Sun Jan 14 10:31:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on Apple Watch,15821,
15870,cust_1587,True,Sun Mar 17 07:24:00 +0000 2024,@AppleSupport how do you turn off those annoying notification previews on iPhone 14,15871,
10410,cust_1041,True,Fri Feb 23 01:26:00 +0000 2024,"@AppleSupport battery percentage jumps around randomly on my iPad Air, one sec its 40 next its 12",10411,
10541,AppleSupport,False,Thu Feb 15 04:14:00 +0000 2024,"@cust_1054 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10540
13340,cust_1334,True,Fri Sep 27 03:41:00 +0000 2024,@AppleSupport someone else is signed into my icloud and i cant remove them from my Apple Watch,13341,
10300,cust_1030,True,Sun Jun 30 15:19:00 +0000 2024,@AppleSupport is anyone else's iPad Air battery health tanking after ios 18.1? mine dropped to 73%,10301,
14411,AppleSupport,False,Tue Sep 10 14:22:00 +0000 2024,"@cust_1441 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14410
14220,cust_1422,True,Tue Mar 12 03:28:00 +0000 2024,"@AppleSupport how much would it cost to fix a cracked screen on my iPhone 14, still under warranty? i want to speak to an actual human being, not a bot",14221,
12291,AppleSupport,False,Wed Mar 20 01:40:00 +0000 2024,"@cust_1229 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12290
14751,AppleSupport,False,Wed Jul 24 05:07:00 +0000 2024,"@cust_1475 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14750
11860,cust_1186,True,Mon Aug 12 11:27:00 +0000 2024,"@AppleSupport dropped my iPad Pro in water and now it's not responding, please help",11861,
13851,AppleSupport,False,Fri Feb 16 11:44:00 +0000 2024,"@cust_1385 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,13850
16110,cust_1611,True,Mon Apr 01 05:21:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on iPhone SE,16111,
12900,cust_1290,True,Tue Mar 05 13:56:00 +0000 2024,@AppleSupport two factor code never arrives when i try to log into my apple id,12901,
11631,AppleSupport,False,Sun Aug 18 13:43:00 +0000 2024,"@cust_1163 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11630
13800,cust_1380,True,Wed Aug 07 02:05:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",13801,
12261,AppleSupport,False,Mon Apr 22 04:02:00 +0000 2024,"@cust_1226 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12260
13431,AppleSupport,False,Fri Oct 25 16:11:00 +0000 2024,"@cust_1343 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13430
15311,AppleSupport,False,Wed Jan 03 04:00:00 +0000 2024,"@cust_1531 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,15310
12921,AppleSupport,False,Wed Jul 24 09:56:00 +0000 2024,"@cust_1292 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,12920
15281,AppleSupport,False,Wed May 29 16:40:00 +0000 2024,"@cust_1528 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,15280
14030,cust_1403,True,Thu May 30 12:56:00 +0000 2024,"@AppleSupport want to book a repair for my iPhone SE, nearest store is always fully booked i'm going to leave apple over this, genuinely furious",14031,
15541,AppleSupport,False,Sun Jun 16 07:35:00 +0000 2024,"@cust_1554 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15540
12791,AppleSupport,False,Tue Sep 10 16:34:00 +0000 2024,"@cust_1279 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,12790
11021,AppleSupport,False,Sat Oct 05 06:19:00 +0000 2024,"@cust_1102 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11020
15450,cust_1545,True,Mon Jun 10 10:33:00 +0000 2024,@AppleSupport is there a way to see how much storage im using on iPhone SE,15451,
11540,cust_1154,True,Thu Jan 25 12:12:00 +0000 2024,@AppleSupport after updating Apple Watch to 17.5.1 apps keep crashing constantly,11541,
11580,cust_1158,True,Thu Apr 04 16:30:00 +0000 2024,"@AppleSupport ios 17.5.1 update bricked my iPhone 13, stuck on apple logo",11581,
14620,cust_1462,True,Fri May 24 12:57:00 +0000 2024,@AppleSupport trying to get a refund for an accidental in-app purchase my kid made my lawyer will be in touch if this isn't resolved today,14621,
14210,cust_1421,True,Mon Jul 29 13:25:00 +0000 2024,"@AppleSupport want to book a repair for my iPhone 14, nearest store is always fully booked",14211,
10561,AppleSupport,False,Fri Mar 15 04:20:00 +0000 2024,"@cust_1056 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10560
13151,AppleSupport,False,Sun Mar 31 18:35:00 +0000 2024,"@cust_1315 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,13150
15571,AppleSupport,False,Thu Jun 06 03:22:00 +0000 2024,"@cust_1557 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,15570
12470,cust_1247,True,Sat Jun 29 04:15:00 +0000 2024,"@AppleSupport dropped my Apple Watch in water and now it's not responding, please help",12471,
14591,AppleSupport,False,Fri Feb 02 19:03:00 +0000 2024,"@cust_1459 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,14590
16081,AppleSupport,False,Sat Mar 23 11:53:00 +0000 2024,"@cust_1608 Great question! Quick Start makes device-to-device transfer easiest — just place your old and new device near each other and follow the prompts. For storage, check Settings > General > iPhone Storage for a full breakdown by app. Before selling, back up via iCloud or your computer, then use Settings > General > Transfer or Reset > Erase All Content and Settings. Happy to walk through any of these in more detail if you get stuck.",,16080
12731,AppleSupport,False,Sun Sep 29 09:27:00 +0000 2024,"@cust_1273 We understand how urgent account access is. For a disabled Apple ID, you'll need to go through account recovery at iforgot.apple.com — this can take anywhere from a few hours to several days depending on your account's security settings, and we can't expedite it over social media for security reasons. If you're not receiving 2FA codes, check that the trusted phone number on file is still active. DM us if you want us to check for any account restriction notices on our end.",,12730
15021,AppleSupport,False,Thu Feb 29 03:54:00 +0000 2024,"@cust_1502 We're sorry for the billing trouble. Most subscription and purchase issues can be resolved directly at reportaproblem.apple.com, where you can flag a specific charge for refund review — most requests are processed within 48 hours. Duplicate charges are often a pending authorization that drops off automatically in 1-3 business days rather than a real double-charge, but if it's still there after that, use the link above and we'll escalate from our end too.",,15020
14690,cust_1469,True,Fri Apr 19 12:25:00 +0000 2024,"@AppleSupport trying to get a refund for an accidental in-app purchase my kid made this is the third time im contacting you about this, absolutely done",14691,
11601,AppleSupport,False,Mon Oct 14 13:56:00 +0000 2024,"@cust_1160 Sorry for the trouble — this sounds like the update got interrupted. First try a force restart (hold volume down + side button until the Apple logo appears). If it's stuck on the logo for over 15 minutes, connect to a computer and restore via Finder/iTunes in recovery mode — this should NOT erase data if it's a failed update rather than a factory reset. If you're on macOS/Windows and comfortable with these steps, DM us and we'll walk through it live.",,11600
12601,AppleSupport,False,Tue Oct 08 10:34:00 +0000 2024,"@cust_1260 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12600
13370,cust_1337,True,Mon Jul 01 09:42:00 +0000 2024,"@AppleSupport locked out of my apple id, it says my account is disabled i want to speak to an actual human being, not a bot",13371,
10871,AppleSupport,False,Mon Jul 08 06:03:00 +0000 2024,"@cust_1087 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10870
13940,cust_1394,True,Sun Sep 22 00:06:00 +0000 2024,"@AppleSupport genius bar keeps rescheduling my repair appointment, so annoying",13941,
15620,cust_1562,True,Sat Feb 24 10:14:00 +0000 2024,@AppleSupport whats the best way to back up my MacBook Air before i sell it,15621,
14750,cust_1475,True,Wed Jul 24 04:06:00 +0000 2024,"@AppleSupport cancelled my icloud storage plan but still being charged @AppleSupport this is the third time im contacting you about this, absolutely done",14751,
10691,AppleSupport,False,Mon Jul 22 02:57:00 +0000 2024,"@cust_1069 Thanks for reaching out. Battery health issues after an update are usually tied to background app refresh re-indexing after the install, which settles in 24-48h. If it's still bad after that, an official diagnostic can check battery health % in Settings > Battery > Battery Health, and we can look at repair/replacement options if it's below 80%. DM us your device serial so we can look into your specific case.",,10690
12561,AppleSupport,False,Sun Sep 08 05:53:00 +0000 2024,"@cust_1256 That's frustrating, let's troubleshoot. Please try: 1) Connect to a wall charger (not a computer) for 30 min minimum, then attempt a force restart. 2) Check the charging port for lint/debris. If there's no response after that, or if liquid was involved, this typically needs a hands-on look at an Apple Store or Authorized Service Provider — liquid damage isn't something we can diagnose over DM. Let us know your location and we can find the nearest one.",,12560
14301,AppleSupport,False,Mon Aug 26 10:47:00 +0000 2024,"@cust_1430 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14300
14150,cust_1415,True,Mon Jan 22 08:38:00 +0000 2024,"@AppleSupport want to book a repair for my iPhone 14, nearest store is always fully booked",14151,
14441,AppleSupport,False,Thu Jul 04 08:09:00 +0000 2024,"@cust_1444 Coverage depends on your AppleCare status — you can check this anytime at checkcoverage.apple.com with your serial number. Screen repairs for devices out of AppleCare+ are billed at the out-of-warranty rate, which varies by model. For booking, the Support app or apple.com/apple-store often shows slots that don't appear on the walk-in calendar. DM your device serial and zip code and we'll help find the earliest available appointment.",,14440
10950,cust_1095,True,Wed Apr 10 06:21:00 +0000 2024,"@AppleSupport cant update to ios 17.5.1, keeps saying 'unable to verify update' @AppleSupport i'm going to leave apple over this, genuinely furious",10951,
13550,cust_1355,True,Sun Apr 14 09:28:00 +0000 2024,@AppleSupport someone else is signed into my icloud and i cant remove them from my iPhone 14 reported this to consumer protection already,13551,
10890,cust_1089,True,Wed May 15 12:58:00 +0000 2024,"@AppleSupport iPad Pro won't hold a charge anymore, had it a year ago only",10891,
13300,cust_1330,True,Wed Feb 07 13:39:00 +0000 2024,@AppleSupport someone else is signed into my icloud and i cant remove them from my iPhone 13,13301,
