customer_tweet_id,customer_text,brand_tweet_id,brand_text,weak_intent
1714121,wanna tell me what’s going on here,1714120,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714123,i’m having a problem w the ios 11.1 emojis,1714122,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1714125,No se están descargando las actualizaciones en #iOS11,1714124,We offer support via Twitter in English. Get help in Spanish here: or join,software_update_issue
1714127,Someone PLEASE explain!!,1714126,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714137,Why is my I️ not working ??,1714135,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714141,Is anyone else's iMessage not working what's happening !,1714139,We can help out. What issues are you experiencing with Messages?,general_inquiry
1714160,facetime on the iphone x is terrible compared to my iphone 6+ 😢,1714158,"We'd like to know more. Is this summation based on several FaceTime calls? Is this under Wi-Fi, cellular data, or both?",general_inquiry
1714177,the iOS 11.1 update has a problem w/the letter “I” pronounced like “eye. Can you all fix that. It’s annoying. Thanx🙏🏽❤️,1714175,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1714622,"macOS Notes UI shows text changes that has been removed or mod.. or text shows up twice, until system catches up.",1714620,We'd like to look into this further. Click here to meet us in DM. We'll continue there:,general_inquiry
1714634,"I phone has become slow after iOS 11, slow to respond and touch is delayed. Sad state of affairs",1714633,You're in the right place for help. Select the following link to join us in a DM and we'll continue there.,software_update_issue
1714643,Why is the apple update so buggy???,1714642,We're here to help. Let us know any questions or concerns you have with your device and we can go from there.,software_update_issue
1714660,it’s been like 20 minutes wyd,1714659,"We're here to help! Let us know via DM which iOS version is currently installed, then we can go from there.",general_inquiry
1714670,why does my apple music not work since i have updated?? what’s the point of paying for something that doesn’t work?!?,1714668,We want you to be able to enjoy your Apple Music. Can you play songs? Does this happen when using Wi-Fi and cellular data?,general_inquiry
1714673,"Dear , how can I put my plethora of podcast in a play-order? Some are not child friendly &amp; I need list safe for carpool/trips.",1714672,"You can create your carpool/trips podcasts by using ""Up Next"" this article will tell you more:",general_inquiry
1714718,"I ❤️ my Iwatch, but what irks me is when I’m working hard out &amp; it says my HR is “56bpm” or when it freezes entirely. 😤",1714716,"We love the Apple Watch too, and want you to enjoy yours at all times. Which model do you have and which OS is installed?",general_inquiry
1714741,"Why do you make it so hard to get a Genius Bar appointment now? I went to the site, it says you have to call or chat first...",1714740,Let's look into this for you. Send us a DM and we can check on available options.,warranty_repair_request
1714744,"Hey , I really need help (personal security involved) could you DM me ASAP ?",1714742,We can certainly look into the trouble you're having. Please send us a DM to get started.,general_inquiry
1714755,what’s good with these question mark boxes !?,1714753,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714757,please fix the “i️” issue.,1714756,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714770,Excuse me why every time i type I️ ⬅️ this pops up?,1714769,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714773,safari is literally bricked on my phone now wtf i was just on amazon :(,1714771,We want to help. Are you able to Force Quit Safari or restart your iPhone?,general_inquiry
1714778,Yo Are y’all working on fixing the capital I️ situation 😅,1714777,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714780,wtf is this glitch,1714779,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714794,Hey y’all tripping with the letter “ I️ “ please fix ASAP please &amp; thank you. 🙃😬,1714792,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714807,So yea y’all got everybody tweets lookin crazy!!Auto Correct Malfunction! We All Need Rebates!!! Everybody Can’t Spell!,1714805,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714809,Why are my ‘I’s turning to ‘A ?’ - what am I️ missing here,1714808,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714812,why can’t I use the letter i ???,1714810,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1714818,love the update but please fix the I️ bug!,1714816,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1714823,You’d think when you have a $1000 phone that it could type properly! 🤬 #AppleFail,1714821,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715194,Hey why is my phone typing A???? Instead of “I️”? Please help fix it. #iPhone #Apple #IOS,1715192,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715203,now I can’t type “I️t” either - seriously what is going on with this iOS?,1715200,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715207,can you please make this stop,1715206,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715209,"I’m canceling my Apple upgrade plan if y’all don’t fix this “I️” stuff in 5, 4, 3, 2, 1.",1715208,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715222,PLEASE help me. My iPhone 6 is EATING up my data but I'm not even using data. I'm on Wifi ONLY and we're out AGAIN. Please!,1715221,We want to help you out. Send us a DM and let us know what version of iOS you are running.,general_inquiry
1715241,ON ME FIX DIS SHIT,1715240,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715245,Same with this letter I shxt. Way to make the most common letter used to be fkd up the week of new phone releases,1715244,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715248,"my phone is fine, but when are y’all going to fix this? What is this even? I’m not into cryptography while tweeting.",1715246,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715255,You know I️ smart I️ DON’T look with a capital A and a question mark as the letter EYE in all my work emails??!,1715254,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715358,"Hi, So if someone loses his iPhone and two-factor authentication is turned on, there's no way to use Find my iPhone !",1715357,We'd like to help the best we can. Let’s team up in DM and we’ll do our best to assist you.,account_security
1715608,fix this shit I️,1715607,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715613,So is my inability to type an I️ supposed to represent taking away my sense of self? #A?dentitycrisis,1715612,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715615,Seriously make my “I️” work again please,1715614,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715617,Hey can you please explain why the hecking heck all my “I’s” are autocorrecting to this nonsense,1715616,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715624,This makes me wanna die. FIX YOUR SHIT,1715622,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715626,I’m a fan of the new “i” emoji!!,1715625,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1715639,Fix This I️ Shit WTF 😒😒😒😒,1715638,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716114,wen r we getting this shit fixed i️ need to see my letter i️ again 🙄😒,1716113,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716576,Every time you type “I️” it changes to some question mark in a box someone explain,1716574,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716578,why does this keep happening to my Beats studio wireless? I’ve already had them replaced once for the same issue.,1716577,We'd like to look into this with you. Meet us in DM and let us know which country you're located in.,general_inquiry
1716581,Hi I have turned off wifi from control centre but why it is still turn on in setting. iPhone SE iOs 11.1,1716579,"This is expected behavior in iOS 11. For more info, check out:",software_update_issue
1716586,why are my messages coming thru with question marks when I️ text the letter “eye”,1716585,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716590,"so I charged my phone fully barely 5-6 hours ago it’s down to 23% and it’s getting really hot, again #PokemonGO 🤔👎🏻",1716589,We'd like to investigate this with you. Please send us a DM with which version of iOS you're updated to.,billing_subscription_refund
1716599,why are my iMessages delivering 5–10 minutes after I send them?,1716597,"There could be many reasons for it, but often times it's network related. Are you noticing this on WiFi, cellular, or both?",general_inquiry
1716606,what’s with the pictures having the exclamation point in the corner??,1716605,We are here to help whenever possible. DM details of where you are seeing this to get started.,general_inquiry
1716616,how come my phone can’t connect to my work WiFi? But my 7plus did. I just got the #iPhoneX,1716615,We know it's important to stay connected and we'd like to help. Let's try the steps here:,general_inquiry
1716618,can y’all fix our keyboards b/c everytime someone types the letter i all I see is a letter A and a box with a question mark!,1716617,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716633,"curiosity, do you still send email invoices for iTunes purchases and subscriptions? Haven’t had one since August for anything😅",1716632,"Have you checked in your Spam, or other folders to make sure it's not being sorted?",billing_subscription_refund
1716639,The notification shade bugs out and looks like this!!,1716638,We're here to help. Let's take this to DM so we can better assist you.,general_inquiry
1716645,y’all need to do something bout this “I️” Right now 😕I️,1716644,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716650,Your update ruined my phone service and texting,1716649,"Let's help get this resolved. To start with the service, check out:",software_update_issue
1716661,"Yo can you make this shit stop, please.",1716660,We know how important it is to have what you type come out correctly. Refer to these steps:,general_inquiry
1716663,"Yo , no one can understand what I’m saying because of this bug. Pls fix it.",1716662,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1716674,why are you guys changing “I” to the A box with a question mark?,1716673,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716680,I️ too have a very expensive phone that can’t type the letter I️. 🐣,1716679,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1716682,Should of never updated to IOS11. Like what is going on with this “ I️ “,1716681,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1717266,iseems #ios11 crashed my phone for 3rd time. Appears to happen every time I charge overnight and get to 100% now dead phone,1717265,Let's work together to get your iPhone back up and running. Please send us a DM and we'll go from there.,software_update_issue
1717268,"A Years worth of Health Data has gone missing, possibly to do with syncing Any help guys?",1717267,Thanks for reaching out. Which device are you using? How long ago did this happen? Let us know via a DM. We’ll go from there.,general_inquiry
1717272,updated iPhone 6s to latest firmware phone is now constantly locking up despite constant resetting #applesucks,1717271,Let's get to the bottom of this. Which version of iOS are you on? You can find that in Settings &gt; General &gt; About. Reply in DM.,general_inquiry
1717274,hi I updated to iOS 11.0.3 and still can’t hear anything when I call people is this a problem with the update or ??,1717273,"Hi, thanks for updating. Let's start by reviewing the steps outlined in this article: DM us the results",software_update_issue
1717276,ever since I’ve updated my iPhone 7 Plus yo iOS 11 my phones been Running crazy hot and the battery drains like crazy,1717275,"Thanks for reaching out. We'd like to help. Please send us a DM with more details, and we'll get started.",battery_performance
1717278,I was going to get a new iPhone 6S when it came to renewing contract but battery drain of iOS 11 has stopped that. Well done,1717277,We'd like to look into this with you. Send us a DM by clicking on the link below. We'll continue there.,battery_performance
1717417,my iPhone 6s apps keep crashing and freezing after upgrading to iOS 11!! Text boxes also keep disappearing. Help!,1717415,"Let's help get this sorted. Is this behavior happening across all of your apps or specific ones? Next, are you running iOS 11.1?",device_hardware_issue
1717429,PLEASE GET IT TOGETHER. WE NEED A SOFTWARE UPDATE AS OF YESTERDAY. I AM SICK OF SEEING ‘ I️ ‘,1717428,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1717431,Why do I️ always see # and the question mark in a box? What is going on,1717430,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1717435,Hey why is my camera blurry before and after I updated my software for the iPhone 8? I haven’t even had it a week yet...,1717434,"We want to help you. Restart your iPhone as our article explains, and DM us if this continues:",general_inquiry
1717441,if don’t fix this shit,1717440,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1717445,"Hi, I reported an unauthorised purchase two days ago. Followed it up again today but would just really like to hear back asap",1717444,We'd like to help. We recommend reaching out to one of our iTunes Store Team for further assistance:,general_inquiry
1717467,How many times will it take for my MBP screen to be repaired correctly going on my 3rd DOA display in 2weeks,1717465,We want to work with you on this and make sure we're doing all we can. Can you meet us in DM?,general_inquiry
1717488,my lighting port does not recognize my earphones at all. And don’t tell me to clean it out for “lint” This bitch new,1717486,Which iPhone are you using? And are you using the lighting EarPods or the lightning adapter?,general_inquiry
1717491,fix this shit! fix this stupid bug! i️ I️ I️,1717490,Thanks for contacting us about your keyboard. We recommend checking out this link:,software_update_issue
1717501,Waiting for to stop turning my “I”s to “I️ “ whatever that is,1717500,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1717512,"how can I remove ""Advanced Mac Cleaner""? It was meant to be Flash. Thanks. #help",1717511,We can help you out with that. Can you uninstall it following the directions here?:,general_inquiry
1717601,ever since I updated to iOS 11.0.3 my phone been acting weird like dying at 20% of battery and it last up to about an hour,1717599,We can certainly take a look at this with you. About how long ago was the 11.0.3 update installed?,battery_performance
1717610,please tell me why the fuck my camera is making this noise and filming stuff like this,1717609,Let's see what we can do about your camera issues. Send us a DM with more details to get started.,general_inquiry
1717614,why are my messages not showing up while my screen is locked? And yes I do have it selected to show up in notifications.,1717612,Let’s look into this together. Which device and version of iOS are you using?,general_inquiry
1717621,"hello. Every since updating my I Phone to the latest IOS, my battery life has been absolutely horrendous 🤷🏼‍♂️🤷🏼‍♂️🤷🏼‍♂️",1717620,"We want to help you with your iPhone's battery life. DM us, and we'll look into this.",battery_performance
1717632,my Apple Music subscription begun like a week ago but it says I have to renew my membership please help,1717631,Thank you. We’re investigating &amp; will update our System Status page as more info becomes available:,billing_subscription_refund
1717634,my iphone 6s has gone crazy...!! does things its own..!! pretty difficult to controll..!!,1717633,That's unexpected. Let us help. Tell us more about what happens in DM.,general_inquiry
1717652,"not a happy camper with this update! I’ve lost my pictures from Hawaii, see the geo Tag, where’s Hawaii???",1717651,Our Photos team would love to work with you on this issue. Use this link to reach out to them:,software_update_issue
1717678,"have a good day, why there's no option for ""buy without a carrier"" ? For Iphone X.. Thanks",1717677,Please reach out to our Apple Online Store Support team for assistance. You can reach them here:,general_inquiry
1718173,I NEED HELP MY PHONE KEEPS FREEZING AND RANDOMLY RESTARTING AND ITS NEVER DONE THIS BEFORE,1718172,"Hey, we can help you with your iPhone. First, can you tell us the exact iOS version? Also, are all apps updated in the App Store?",device_hardware_issue
1718186,is there progress being made on this whole I️ turning into A? on the new iPhone?? It’s making me crazy!,1718185,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1718188,FIX MY PHONE OR YOUR ABOUT TO LOOSE A CUSTOMER TIRED OF YALL I️ WILL GO W AN ANDROID HAPPILY,1718187,We want you to enjoy your phone. DM us what you are experiencing.,general_inquiry
1718190,thanks for breaking my phone :),1718189,This is not the experience we want you to have. Reach out to us in DM with more information.,general_inquiry
1718193,Alright you need to fix this “I️” glitch like yesterday.,1718191,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1718206,is the App Store down,1718204,"According to our system status link, everything is good: Anything we can help with?",general_inquiry
1718238,Plz fix “I️” bruh,1718237,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1718253,Um... I've run into yet another bug since the latest update. My snooze timer borked.,1718252,Thank you for bringing this to our attention! Tell us in DM which iOS is this happening with.,software_update_issue
1718257,Had to fix my own “I” since wouldn’t make another iOS update to fix it..,1718256,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1718259,"there is always an “!” In the bottom of my pictures, and they won’t download from my iCloud library help",1718258,You've come to the right place for help! Which device model do you have and what's the OS version installed? Steps tried?,general_inquiry
1718278,when can I️ start using the letter I️ again without seeing this shit,1718277,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1718282,how do I️ fix the I️ bug it’s driving me crazy!,1718281,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1718286,I need to understsbd ..Why did I pay 800 for a phone that has glitches and crashed apple apps...I feel betrayed tbh,1718285,That’s not what we’d like to hear. Please let us know more about the situation via DM.,general_inquiry
1718288,I keep getting this when on Public Beta? How when I’m up to date? Keeps bugging me!,1718287,We'd like to help. Let us know when this issue started occurring via DM. We'll go from there.,general_inquiry
1718420,"OK so my Mighty Mouse is causing the cursor to jump about, pages go back and other weird &amp; not wonderful things. Help please!",1718418,Let's work to get that mouse to calm down for you. Which computer are you using this with &amp; what OS is installed?,general_inquiry
1718426,"Hi, would a cellular version of your new watch bought in the USA work with a UK network in the UK? Thanks",1718425,Excellent question! We can help. You can see what models are supported by different carriers here:,general_inquiry
1718435,"I can’t log onto my mac, every time I enter my password it goes to log in but takes me back to the log in page. Please help:)",1718434,"We'd love to help. Have you tried restarting your Mac? Also, do you have other user account you can sign in with?",account_security
1718448,updated my iPhone 6 to iOS 11.0.3 last night and now everything is slow and crashes and I hate it.,1718447,We can assist you. Please DM us via the following link and we'll assist you from there.,software_update_issue
1718462,hi ! Do you speak french ?!,1718460,Hi! We offer support via Twitter in English. Contact us for help in your preferred language here:,general_inquiry
1718466,"WTF w/ updates. My #iPhone7Plus now freezes, battery is 1/4 what it was before #ios11update #ios1102 #ios1103. Nothing fixed.",1718465,Thank you for reaching out today. When did you update your iPhone? Let's work together in a DM.,battery_performance
1718469,Copy and paste isn't working on my Mac. Any ideas?,1718467,We'd be happy to help. Does this happen when using a specific app only? Have you tried restarting the device?,general_inquiry
1720521,Hey my new #iPhoneX isn’t activating.,1720519,We appreciate your patience in activating the iPhone X. Try this: DM us if this does not help:,general_inquiry
1720524,"Hey , my new iPhone X could not be activated, and AT&amp;T says its your fault. What do I do now???",1720523,"We'd be happy to look this over with you. Please meet us in DM, so we may gather some information and assist.",general_inquiry
1720539,just restored from encrypted backup to find my Authenticator app missing all the codes. Living nightmare. WTH??,1720538,We can certainly take a look into this with you. Let's team up in Direct Message using the link below to continue.,general_inquiry
1720544,I️ wish y’all fix with update 😡 I’m tired of these boxes and question marks 😤,1720543,"We’d like to look into this with you. To start, send us a DM letting us know which device and software version you’re using.",software_update_issue
1720748,why does my phone say its charging all day but won't turn on?,1720747,We'd be happy to look into it. Would it be possible for you to send us a DM that includes a picture of what you're seeing?,device_hardware_issue
1720750,I️ just wanna know what’s going on here,1720749,We'd like to look into this with you. Could you DM us and let us know which iOS you have installed?,general_inquiry
1720764,I have severe battery drain issues with iOS 11.1 on a 6S+. At times my battery drains several % per minute. Any advice?,1720763,Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this.,battery_performance
1720766,I am in Mexico and I want to contact support. The app takes me to select another country's support (1/...),1720765,Thanks so much for reaching out. We can look into this with you via DM. Simply click the link below to get started:,general_inquiry
1720776,Dear what is the point of find my phone if you can turn it off while the phone is locked?,1720775,We’d like to help however we can. Send us a DM with more details of what's happening and we'll go from there.,general_inquiry
1720797,Why do I keep seeing boxes with question marks in them when I have already updated to the newest iOS?,1720796,We'd love to help. Send us a DM including which iOS version you're using and we'll continue together from there.,general_inquiry
1720814,My IphoneX has glitches and isnt working properly. Check b4 you buy.,1720813,Congrats on the new iPhone. Let us help you enjoy it as expected. DM us the details of your issue here:,general_inquiry
1720818,Hi -would you know why an album has disappeared from my Music library and how I would get this back?,1720817,We'll be happy to help. Is this an album purchased from the iTunes Store? Please DM us your device and OS version:,general_inquiry
1720822,Anyone know why sent boxes/outbox won’t show on mail app on iPad Air?,1720821,We know how important seeing sent mail is and want to help. Send us a DM letting us know if you are updated to iOS 11.1.,general_inquiry
1720831,"Updated my phone with the new IOS two hours ago, phone refuses to charge ever since ? Massive battery problems",1720830,We understand how important it is to be able to charge your iPhone. DM us and let us know your iPhone model.,battery_performance
1721279,"Latest updates have have turned my phone, desktop. and Apple TV into JUNK! Thank you Apple.",1721278,We'd like to help. Tell us more about the issue you're experiencing with your devices via DM. We'll go from there.,general_inquiry
1721285,Ok &amp; why does this new update automatically turn on my WiFi&amp;Bluetooth[even when I turn it off in settings]? Please fix?,1721284,We'd like to look into this with you. Send us a DM including which device you're using. We'll continue there.,software_update_issue
1721769,"hy, i have 2 apple id. And both of them are disabled. I've tried to reset password but still disabled. How to fix it? thanks",1721768,"For help with this, please reach out to an Apple ID specialist here:",account_security
1721771,Yo?? What happened to the “Call Forwarding” option? It disappeared ??,1721770,Check out this article for more information: You’ll want to be sure to contact your carrier directly.,general_inquiry
1721784,Whatsapp Push notifications do not work after IOs update. Missing out on messages,1721783,Thanks for reaching out! Are you only having issues with the WhatsApp notifications or other notifications as well?,software_update_issue
1721807,"I’m unable to install the new IOS update, an error has occured installing ios 11.0.3, on my Ipad Air 2....",1721806,Glad you reached out. Please DM us and we can chat.,software_update_issue
1721818,starting FaceTime calls from High Sierra isn't working at the moment. Looks like it's ringing but other side not getting call.,1721816,FaceTime is a great feature so we want to help you get it working. Take a look here:,general_inquiry
1721843,Hey why does my pause button on my Apple headphones no longer pause my #podcast with #ios11 ?,1721841,Let's look into this together. Does the pause button work for you when using your headphones with other apps?,software_update_issue
1721866,I paid $2000 a month ago for a MacBook Pro and the keyboard failed this weekend. Last Apple product I buy.,1721865,We're happy to help. Reach us via DM to continue.,general_inquiry
1721868,why’s my phone crashing every 20 minutes after updating to the new iOS????? Que??????,1721867,We'd love to assist you with this issue. Click here to meet us in DM and provide us with the details:,general_inquiry
1724391,fix this damn problem when we type in “I️” please &amp; thank you,1724390,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724401,you guys are killing me:,1724399,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724411,I️ hate this glitch help,1724410,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724420,I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️ I️,1724419,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724426,"hi, my shipment W488495674 BeatsX has broken, how i claim the warantee?",1724425,Thanks for contacting us about your Beats. We are happy to help in any way we can. Let's meet in DM.,general_inquiry
1724432,this A? bullshit needs to stop! NOW! No one pays all this money to apple products to have this bullshit to deal with,1724431,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724434,why is my lock screen blank? It’s driving me nuts!,1724433,Let's look into this for you. Send us a DM with your current iOS version to get started.,general_inquiry
1724813,"Yo , it’s kinda hard to look like an intelligent young professional when I️ can’t even type the word “I️”",1724812,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724826,I’m so happy my phone is a piece of trash since I️ updated it! THANKS,1724825,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724838,please fix the I issue! I tried the keyboard bug fix on your site. This is so annoying!!!,1724837,"We'd like to help. Meet us in DM, where we can learn more about what you've tried so far.",software_update_issue
1724843,I️ need y’all to do something about this.. how can I️ fix it.,1724841,We're here to help! Please DM us.,general_inquiry
1724848,- when is this infuriating “I️” issue going to be fixed? Takes me 5x longer to email from my phone. Awful.,1724847,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724853,listen the text replacement isn’t working on all my apps and I️ can’t type “I️” in Gmail and that’s a huge pain in my ass rn,1724852,We want to work with you on this issue. Send us a DM and we'll get started.,general_inquiry
1724871,why is my text turning to As with a question mark. I️ don’t think this acceptable and want to submit a corporate complaint.,1724870,Thanks for contacting us. We'd be happy to help you out the best we can. Let's meet in DM.,general_inquiry
1724874,"charged $600 to replace a broken video card, now my screen is flickering like mad (and they left a hair in my monitor screen)",1724872,We're here for you. Please reach out to us via DM and we can go from there together.,billing_subscription_refund
1724877,wussup w the I’s Bruh?,1724876,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724882,how am I️ supposed to sound freaky when every time I️ type “I️” it’s a question mark in a box,1724881,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1724983,New phishing attack.,1724982,Thanks for letting us know. You can see how to report that here:,phishing_scam_report
1724985,my notification icons on my watch does not show up anymore for apps like snapchat and twitter. how do you fix this problem?,1724984,We'd be happy to help. Send us a DM and we'll continue from there:,general_inquiry
1724987,"So my keyboard I think is dying😭 the vowels are off and on working 🤷🏻‍♀️I've done ""command"" x5 /it sometimes works #MacBookPro",1724986,We want to help get that keyboard working. Send us a DM so we can take a closer look.,general_inquiry
1725001,"Hi dear. While i take a screen recording, it cuts off suddenly before completing five minutes!",1725000,"Thanks for reaching out. We've received your DM, and we'll continue from there.",general_inquiry
1725047,What’s going on with Yelp and Opentable app updates that they always freeze? #ios11,1725045,Are these the only apps with the issue? Have you tried the other steps here?,software_update_issue
1725180,Apple Music isn’t letting me play my music and saying to choose my plan but I’m already member 😕😑,1725179,We’re investigating and will update our System Status page as more info becomes available:,general_inquiry
1725182,Yes! This is happening to me 😂,1725181,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725184,so what’s up with the new up date? Anytime you try to type in I️ it puts A ? With a box around the question mark.,1725183,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725200,Is anyone else’s iPhone switching up the letter “i” to I️,1725199,We've received your DM. Look for our reply there shortly.,general_inquiry
1725202,Trying not to use I is hard. Thankfully this fix helped! Thanks !!,1725201,You're most welcome! We're happy that we could help you out. Have a great night!,general_inquiry
1725208,please fix this glitch because I even did the text shortcut and it’s still changing my I’s. I’m very annoyed🙃,1725207,We'd like to look into this further. DM us with your iPhone model so we can get started.,general_inquiry
1725211,Hey can we get that bug fix released? Id like the random symbols that are appearing go away whenever I️ type ‘I️’ 🙄,1725209,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1725215,y’all seriously cmon now what the fuck,1725214,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725219,Sooo annoying how I need a bank card to update apps 😫,1725218,"We're here for you. Are you not seeing the option to select ""None""? Let us know in DM.",software_update_issue
1725221,Fix the keyboard issue where the letter “I️” appears with an exclamation point and a box with a question mark🙄🙄,1725220,We're here for you. Please DM us.,general_inquiry
1725260,Hey I’m wondering why i can’t have my data on and listen to music that I’ve downloaded?,1725259,We want to help! What model of iOS device are you using? Do you have the most recent version of iOS 11.1 installed?,general_inquiry
1725262,Apple please fix this &gt; I️,1725261,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725264,Ever since I updated to IOS 11 my iPhone been glitching like crazy it just randomly crashes and restarts all the time now 😒🙄,1725263,We'd like to look into this with you. DM us details and we'll continue there.,software_update_issue
1725272,every time I️ try to type “I️” it autocorrects to “A?” What’s wrong?!,1725271,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725276,Pretty annoyed with apples new update. Not being able to even type out letters anymore is very frustrating .,1725275,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1725281,yo wtf is going on my phone keeps fucking up and freezing and logging me out of insta get your shit together Apple!!!,1725280,We're here to help. Send us a DM with your iOS version and device type.,general_inquiry
1725283,my iPhone 8 plus freezes a lot and it recently shut down for no reason. running iOS 11.1!,1725282,We'll be happy to assist as best we can. DM us and we'll see what we can do to help resolve this for you.,software_update_issue
1725286,FIX THIS SHIT. DAMN! 😒,1725284,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725290,Really hoping that fixes the issue with the letter “I️” showing up as “A?” 🙏🏾,1725287,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725667,hey guys. been sitting at you apple store in spokane WA for over 8 hours with no resolve. They lack customer care.,1725666,We'd like to hear more about your experience. Send us a DM and we'll look into this.,general_inquiry
1725669,can we get another update so this shit doesn’t happen anymore I️ am losing my mind,1725668,Here’s what you can do to work around the issue until it’s fixed in a future software update:,software_update_issue
1725684,This “ I️ “ shit blows.,1725683,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
1725688,what’s the deal with these question mark boxes fam,1725687,Here’s what you can do to work around the issue until it’s fixed in a future software update:,general_inquiry
